Date,TEMP,HUMI,RAIN,WIND,AIRP,SOLA,SUNH
2023/6/10,28.6,82,0.6,6.7,1001.9,17.72,6
2023/6/11,28.6,83,1.3,7.6,1001.6,16.65,5.8
2023/6/12,29.5,78,0.3,10,1001.9,25.15,8.3
2023/6/13,29.4,81,30.4,6.3,1002.6,13.01,3.5
2023/6/14,27.3,88,54.6,5.8,1004.9,10.7,2.2
2023/6/15,26.9,91,43.9,5.8,1005.1,5.15,0
2023/6/16,25.9,93,42.8,4.9,1007.1,3.86,0.1
2023/6/17,25.9,93,91.5,7.2,1009.3,3.14,0
2023/6/18,27.5,90,31.7,6,1008.9,3.2,0.6
2023/6/19,28.9,82,5.7,8.5,1007.5,15.38,4.4
2023/6/20,29.7,80,3.2,9.1,1007,20.09,7.1
2023/6/21,29.9,79,0.9,9.3,1007.4,23.06,9
2023/6/22,30.1,76,0.3,9.2,1007.2,22.29,9.3
2023/6/23,29.4,80,1.5,9.3,1006.5,9.86,1.3
2023/6/24,28.5,86,6.5,8.1,1007.1,6.84,0.1
2023/6/25,28.9,83,9.4,8.4,1008.2,18.67,6.2
2023/6/26,28.7,83,12.1,8.9,1008.5,18.12,6.4
2023/6/27,29.3,79,0,11.2,1009.5,18.58,8.1
2023/6/28,28.1,87,7.1,9.1,1009.9,11.86,3.5
2023/6/29,29.1,83,0.3,6.7,1006.9,18.9,6.2
2023/6/30,29.4,81,9.8,7.5,1005.6,18.08,6.6
2023/7/1,28.4,82,9.4,5.8,1006.6,10.94,1.9
2023/7/2,27,90,15.9,5.4,1007.9,7.56,0.9
2023/7/3,28.5,83,4.8,6.9,1008.8,16.47,5.7
2023/7/4,28.8,83,8.6,7.7,1008.7,16.67,5.5
2023/7/5,29.9,78,0,8.8,1008.4,24.16,9.3
2023/7/6,29.8,78,0,9.7,1008.9,23.01,8.9
2023/7/7,30,76,0,10,1009.7,24.08,9.8
2023/7/8,30.1,76,0,9.8,1010.4,27.8,11.5
2023/7/9,30,78,0,10,1009.8,27.08,10.7
2023/7/10,30.1,76,0,10.5,1008.5,27.56,11.1
2023/7/11,30.1,77,0,9.9,1008.4,25.55,11
2023/7/12,29.9,75,0,7.8,1008.2,16.24,7.1
2023/7/13,30.1,71,0,7.7,1006.8,27.49,12
2023/7/14,30.8,71,0,7.4,1004.4,26.46,10.8
2023/7/15,30.6,74,3.3,8,1000.8,19.82,9
2023/7/16,29.1,75,5.6,15,997.7,17.5,5.9
2023/7/17,27.9,85,28.2,26.5,997.5,5.33,0.1
2023/7/18,28.5,87,11.2,14.5,1004.5,9.61,1.1
2023/7/19,28,89,5.3,11.1,1007.5,10.61,1.1
2023/7/20,29,80,4.9,8,1008.5,20.75,8.4
2023/7/21,29.1,79,0,6,1009.7,13.14,4.5
2023/7/22,29.5,77,0,7,1010.8,21.51,8.8
2023/7/23,29.8,77,0,8.8,1009.5,23.45,9.5
2023/7/24,29.8,77,0,6.8,1007.7,24.34,9.1
2023/7/25,30.2,74,0,8.5,1006.3,27.91,11.5
2023/7/26,31.7,70,0,8.3,1002.3,17.48,7.9
2023/7/27,31.9,66,7.4,7.1,997.7,19.36,7.5
2023/7/28,31.2,72,0,7.8,996.8,16.7,6.1
2023/7/29,29.1,86,19.8,8,1002.3,6.95,0.5
2023/7/30,28.7,88,14.3,8,1005.4,11.95,3
2023/7/31,28.5,84,51.7,10.6,1006.3,25.56,9
2023/8/1,28.8,79,0,7.5,1004.7,17.53,7
2023/8/2,29.5,70,0,7.8,1003.7,26.97,11
2023/8/3,30.1,73,0,7.6,1002.8,25.03,11
2023/8/4,30.2,77,0.4,9.6,1004.7,22.94,9
2023/8/5,29.8,81,6.1,9.7,1004.5,19.63,7
2023/8/6,29.9,80,0,9.9,1002.4,21.78,7.2
2023/8/7,29.5,78,0.8,8.9,1001.8,19.04,6.3
2023/8/8,29.9,75,0,9.6,1003.6,22.49,8.3
2023/8/9,29.9,77,0,9.3,1004.9,15.9,5.9
2023/8/10,28.8,83,9.3,7.6,1004.7,11.4,1.4
2023/8/11,27.4,86,29.6,7.9,1003.5,12.49,2.6
2023/8/12,28.6,80,2.3,7.8,1003.5,21.84,8.5
2023/8/13,28.1,86,36.1,6.9,1003.7,8.69,1
2023/8/14,28.9,84,3.5,7,1005.2,13.54,4
2023/8/15,29.4,83,0.1,8.1,1006.7,10.55,3.2
2023/8/16,30.2,80,0,10.1,1006.8,25.89,10.7
2023/8/17,29.7,83,0,9.3,1005.2,13.88,5.3
2023/8/18,28.8,87,11.3,7.7,1004,8.35,2.1
2023/8/19,28.4,85,0.5,6,1005.7,9.21,3.4
2023/8/20,29.1,83,0.5,6,1007.7,13.97,3.3
2023/8/21,28.9,84,0,7.7,1007.8,16.49,6
2023/8/22,29.4,80,0,6.1,1006.1,17.27,6.4
2023/8/23,30,79,0,7.3,1005.3,20.54,6.9
2023/8/24,28.3,86,5.9,9,1006.7,11.66,1.4
2023/8/25,28.6,84,7.7,6.1,1006.8,9.32,3.3
2023/8/26,29.2,84,0,6.6,1005.2,11.84,3.5
2023/8/27,28.9,85,4.4,6.5,1003.2,11.62,2.8
2023/8/28,29.4,82,0,5.8,1002.6,13.59,3.3
2023/8/29,28.6,83,25.6,6.8,1003.5,11.8,4.6
2023/8/30,28.8,69,0,9.4,1003.9,17.58,6.7
2023/8/31,28.9,68,0.7,10,1002.7,13.83,3.3
2023/9/1,26.5,80,99.8,21.5,996.3,2.99,0
2023/9/2,25.6,93,79.8,22.7,1000.1,2.33,0
2023/9/3,28.9,77,0,10.7,1001.9,24.64,9.4
2023/9/4,30,71,0,7.7,1002.1,17.24,8.9
2023/9/5,29,71,0.1,7.6,1003.6,8.12,0.4
2023/9/6,29.2,73,0,9,1005.4,18.18,6.4
2023/9/7,27.2,89,191.9,7.9,1006.3,7.28,0.2
2023/9/8,25.1,96,415.3,11.3,1007.9,2.43,0
2023/9/9,25.6,93,8.1,12.7,1008.2,8.03,0
2023/9/10,25.2,94,66.5,11.6,1008.3,6.54,0
2023/9/11,26,94,19.5,9.7,1007.3,8.39,0.9
2023/9/12,26.7,89,0.4,9.8,1006.5,13.44,4
2023/9/13,27.5,88,0.4,11.2,1006.6,17.51,5
2023/9/14,26.2,94,131,7.8,1007.7,5.29,0
2023/9/15,26.9,89,26.9,8.9,1009.5,15.32,4.9
2023/9/16,26.6,90,4.6,9.3,1011.1,10.52,0.8
2023/9/17,27.9,85,0,9.4,1010.9,21.1,9
2023/9/18,28.7,81,0,8.5,1011.4,22.03,9.9
2023/9/19,28.7,81,0,6.9,1011.9,18.41,9
2023/9/20,28.9,78,0,5.5,1011,18.63,8.9
2023/9/21,29.5,79,0,7.5,1010.5,22.79,11.1
2023/9/22,29.3,77,0,7.2,1010.4,17.14,6.8
2023/9/23,29.2,74,0,12.1,1010.5,22.05,9.7
2023/9/24,29,75,0,14.8,1009.9,15.44,6.5
2023/9/25,29,76,1.1,14.1,1010.1,23.94,10.2
2023/9/26,29.1,76,0,15.2,1010.7,20.62,8.3
2023/9/27,29.4,73,0,12.7,1010.5,22.16,10
2023/9/28,29.5,71,0,12.7,1011.6,23.79,10.7
2023/9/29,29,78,12.2,11.4,1012,21.37,9
2023/9/30,29.5,75,0,6.8,1010.4,21.65,10.5
2023/10/1,29.3,78,0,8.9,1009.8,20.89,8.2
2023/10/2,28.6,77,1.1,12.9,1011.3,18.34,7.5
2023/10/3,28.8,79,0,8.4,1010.6,16.42,7.4
2023/10/4,30.6,71,0,7.9,1009,18.05,8.7
2023/10/5,29.8,56,0,10.2,1007.3,19.1,9.2
2023/10/6,27.5,60,0,10.7,1008.3,16.91,5.1
2023/10/7,24.6,72,1.4,13.5,1008.1,4.26,0
2023/10/8,23.6,86,94.2,22.3,1008.1,4.56,0
2023/10/9,23.9,94,344.2,10.4,1013.2,1.37,0
2023/10/10,24.9,81,2.2,10.4,1015.6,6.41,0
2023/10/11,25,73,0,10.1,1016.9,12.47,2.9
2023/10/12,25.2,70,0,10,1017.6,12.53,5.2
2023/10/13,26.1,65,0,8.5,1015.5,16.26,6.8
2023/10/14,26,64,0,7.2,1013.2,15.41,5.7
2023/10/15,26.1,71,0,10.3,1013.3,16.15,7.5
2023/10/16,25.8,69,0,12.4,1014.9,11.23,4
2023/10/17,25,59,0,16,1015.4,9.6,2.4
2023/10/18,23.9,85,29.4,13.4,1015.2,2.22,0
2023/10/19,24.7,92,24.3,11.2,1014.7,1.55,0
2023/10/20,25.5,80,0.1,10,1015.2,5.92,0.8
2023/10/21,22.4,74,0,10.7,1018.4,5.54,0
2023/10/22,23.8,69,0,8.2,1018.8,13.8,4
2023/10/23,25.4,76,0,8.6,1017.4,13.97,5.6
2023/10/24,25.4,79,0,10.1,1016.3,17.65,7.5
2023/10/25,25.7,81,0,10,1015.5,11.37,4.6
2023/10/26,25.4,78,0,10.2,1014.6,16.11,7.3
2023/10/27,25.9,81,0.1,9.9,1014,18.96,8.5
2023/10/28,25.1,85,2.3,10.8,1014.8,8.05,1
2023/10/29,24.8,79,1.3,11.4,1016.1,12.4,4.1
2023/10/30,25.4,77,0,8.3,1017.1,12.84,4.7
2023/10/31,25.1,70,0,11.3,1018.4,19.48,10.2
2023/11/1,25,69,0,11.3,1017.7,19.9,10.3
2023/11/2,24.9,76,0,10.4,1015.5,18.28,8.6
2023/11/3,25.3,77,0.1,8.8,1013.6,18.55,9.8
2023/11/4,25.6,77,0,8.5,1013.9,18.18,9.4
2023/11/5,26,77,0,8,1014.4,18.34,8.9
2023/11/6,27.2,61,0,8.6,1015.1,16.71,9.3
2023/11/7,25.2,70,0,12.6,1016.5,4.38,0.3
2023/11/8,24.4,78,0,14.7,1015.8,6.02,0.4
2023/11/9,25,82,0,11,1015.4,6.99,1.3
2023/11/10,26.4,83,0,8.9,1016,13.77,6.4
2023/11/11,24.5,86,2.8,12.5,1017.7,2.76,0
2023/11/12,23.2,76,0.9,10,1020.2,11.07,3.9
2023/11/13,21.1,65,0,10.8,1022.7,14.94,6
2023/11/14,20.1,68,0,7.1,1022.6,8.19,2.6
2023/11/15,22.2,69,0,10,1021.7,16.88,8.8
2023/11/16,20.8,62,0,11.4,1023.6,11.32,3.9
2023/11/17,18.3,29,0,14.6,1023.9,19.75,10.1
2023/11/18,19,36,0,8.6,1022.9,19.21,10
2023/11/19,20,56,0,6.7,1020.9,18.15,9.1
2023/11/20,20.7,62,0,6.9,1019.4,18.12,9.9
2023/11/21,21.3,69,0,9.5,1017.5,18.53,9.9
2023/11/22,21.9,73,0.1,7.4,1016.3,18.27,9.9
2023/11/23,22.3,74,0,4,1016.4,15.9,9.8
2023/11/24,22.3,66,0,14.8,1019.6,17.28,9.3
2023/11/25,21.3,64,0,14.5,1021,17.49,9.9
2023/11/26,21.4,67,0,7.6,1020.1,17.14,9.8
2023/11/27,22.6,65,0,5.8,1018.1,16.48,9.6
2023/11/28,22.3,59,0,12.5,1018.7,16.55,8.4
2023/11/29,22.1,72,0.1,10.8,1018.7,8.3,0.6
2023/11/30,23.2,72,0,9.4,1019.9,9.68,2
2023/12/1,20.7,67,0,10.5,1021.5,8.85,2.9
2023/12/2,19.3,69,0,7.7,1021.7,6.4,1.1
2023/12/3,20.8,73,0,8.5,1020.4,9.34,2.1
2023/12/4,21.4,75,0,6.4,1017.2,10.79,5.2
2023/12/5,21.4,72,0,6.3,1015.6,14.97,9.5
2023/12/6,21,64,0,7.5,1017.6,6.03,2.2
2023/12/7,20.5,42,0,8.3,1017.8,17.4,9.7
2023/12/8,20.7,66,0,8.2,1016.7,15.42,8.1
2023/12/9,22.4,81,0,9.4,1014.6,14.25,6.5
2023/12/10,23.4,80,0,10.4,1013.8,15.25,7.5
2023/12/11,23.8,85,0.8,5.8,1014.6,10.18,2.7
2023/12/12,24.5,79,0,7.4,1016.2,15.21,8.2
2023/12/13,21.5,84,0.1,13.6,1019.4,4.74,0.2
2023/12/14,22.6,81,0,10.1,1018.7,7.75,0.3
2023/12/15,24.2,80,0,9.4,1016.3,14.11,7.5
2023/12/16,18,69,2.1,12.3,1020.5,9.74,2.8
2023/12/17,12.4,66,0,10.8,1024.9,4.67,0
2023/12/18,16.7,80,0,10,1022.1,3.76,0
2023/12/19,16.6,72,0,6.5,1021.2,8.48,3.2
2023/12/20,12.8,60,0,9.7,1023.3,6.4,1
2023/12/21,10,61,0,12.4,1027.1,4.35,0
2023/12/22,9.8,42,0,11.1,1030.1,7.05,0.4
2023/12/23,10.3,51,0.6,8.5,1029.9,7.17,1.8
2023/12/24,13,43,0,7.8,1028.6,16.92,9.4
2023/12/25,14.5,44,0,5.7,1026.7,17.11,9.4
2023/12/26,16.2,59,0,6.1,1025.2,13.01,6.5
2023/12/27,18.3,58,0,5.8,1024,9.56,2.5
2023/12/28,19.8,71,0,8,1022.3,12.28,5.1
2023/12/29,18.8,79,0,11.3,1021.1,12.47,5.8
2023/12/30,20.3,69,0,5.8,1018.3,12.54,6.1
2023/12/31,21.6,71,0,4.9,1018,15.47,8.3
2024/1/1,19.4,75,0,14.6,1019.9,15.15,8.6
2024/1/2,18,75,0,11.4,1019.1,9.11,3.1
2024/1/3,18.3,60,0,9.1,1020,14.91,7.8
2024/1/4,16.4,64,0,9.3,1020.9,16.35,8.8
2024/1/5,18.5,73,0,8.1,1020.2,16.23,9.5
2024/1/6,19.8,75,0,4.1,1020.1,15.56,9.3
2024/1/7,19.3,70,0,12.9,1021,15.29,9
2024/1/8,18.5,72,0,13.6,1019.6,14.44,6.6
2024/1/9,20.2,76,0,6.6,1017.2,14.98,8
2024/1/10,19.9,63,0,9.1,1018.6,16.58,9
2024/1/11,18.2,67,0,9.8,1020,13.88,8.1
2024/1/12,18.1,74,0,9.2,1019.1,14.03,7.7
2024/1/13,19.1,53,0,10.1,1019.9,13.46,5.7
2024/1/14,20.1,54,0.1,9,1021.1,13.44,5.4
2024/1/15,20.3,70,0,10.1,1021.2,17.74,9.8
2024/1/16,18.1,73,0,14.8,1022.1,12.19,5.7
2024/1/17,18.8,70,0,10.7,1020.4,8.81,2.8
2024/1/18,21,72,0,9.7,1017.7,17.27,8.3
2024/1/19,20.5,75,0,10,1016.3,17.95,9.8
2024/1/20,21.3,72,0,7.7,1016.3,16.34,7.9
2024/1/21,18.3,64,0,8.3,1020.3,10.66,3.1
2024/1/22,14.1,69,0,13,1023.3,5.7,0
2024/1/23,7,70,3.1,12.1,1028.5,6.05,0.3
2024/1/24,8.4,52,0,9.3,1029.2,13.61,4.4
2024/1/25,11.9,49,0,6.5,1028.7,10.82,4.2
2024/1/26,14.5,56,0,8.2,1027.3,12,5.1
2024/1/27,14.9,62,1.1,6.1,1025.8,7.96,1.2
2024/1/28,13.3,81,1.4,7.1,1026.4,5.35,0.1
2024/1/29,15.5,81,0,8.8,1023.4,6.82,0.3
2024/1/30,18,88,0.2,9.8,1020.7,7.52,0.2
2024/1/31,19,92,0,8,1019.4,4.7,0
2024/2/1,21.1,92,0.4,5.9,1018,11.74,5.2
2024/2/2,21.7,87,0,8.6,1017.6,16.98,7
2024/2/3,19.2,85,0,12.3,1018.8,12,3.7
2024/2/4,19.4,93,0.1,9.9,1017.3,5.19,0.1
2024/2/5,20,86,0.1,8.8,1018.8,6.27,0.5
2024/2/6,18.6,86,0.3,13.5,1019.6,8.71,1.5
2024/2/7,16.3,90,0.1,9.2,1017.3,2.04,0
2024/2/8,12,83,4.1,6.9,1018.8,2.35,0
2024/2/9,12,73,0.4,7,1023.5,4.49,0.1
2024/2/10,13.9,68,0.5,6,1026.5,11.66,4.4
2024/2/11,17.1,52,0,6.6,1026.9,21.55,10.4
2024/2/12,17.6,48,0,12.3,1025.8,21.4,10.5
2024/2/13,18.8,69,0,10.4,1023.2,17.03,8.9
2024/2/14,20.6,78,0,8.7,1020.2,20.7,10.5
2024/2/15,22.1,69,0,5.7,1019,18.6,9.7
2024/2/16,19.9,76,0,10.1,1019.7,16.3,6.2
2024/2/17,19,82,0,12.2,1017.4,11.41,2.2
2024/2/18,21.2,88,0,9.7,1015.2,10.56,2.4
2024/2/19,22.2,89,0,7.2,1015.1,6.92,1.1
2024/2/20,23.5,87,0,8.7,1014.7,12.46,4.1
2024/2/21,24.3,82,0,7,1014.5,18.71,9.5
2024/2/22,23.1,87,0,10.1,1016.6,10.92,2.8
2024/2/23,19.7,85,0,10.7,1019.9,3.53,0
2024/2/24,18.4,71,0,6.3,1021.1,10.57,1.2
2024/2/25,17.1,69,0,6.2,1020.7,12.25,3.1
2024/2/26,17.7,75,0,7.8,1021.1,9.84,1.5
2024/2/27,16.8,70,0,8.8,1020.9,9.69,0.5
2024/2/28,17.8,86,0,12.4,1018,4.21,0
2024/2/29,18.4,84,0,9.4,1017.6,6.55,0.3
2024/3/1,12.4,69,0.1,8.5,1021.2,2.86,0
2024/3/2,11.3,73,0.5,6.9,1022.2,6.39,0.4
2024/3/3,15.6,81,0.3,12.4,1017.3,9.28,1
2024/3/4,19.3,92,1.4,13,1012.3,7.18,0.7
2024/3/5,24.5,86,0,8.2,1008.8,10.46,2.1
2024/3/6,23.1,83,0,5.4,1010.6,9.6,2.4
2024/3/7,17.8,70,0.1,8.7,1016.6,5.7,0
2024/3/8,18.1,61,0,12,1018.8,17.28,7.2
2024/3/9,15.9,72,2.2,16.3,1019.4,3.4,0.1
2024/3/10,15.4,84,6.7,14,1021,2.12,0
2024/3/11,16.9,90,11.4,6.8,1018.9,3.17,0
2024/3/12,18.9,56,0,10.3,1018.8,25.85,11.3
2024/3/13,18.9,64,0,14.9,1018.6,13.52,5.5
2024/3/14,19.4,70,0,14.4,1017.3,16.33,5.1
2024/3/15,19.9,79,0,12.4,1017.2,9.44,0.3
2024/3/16,20.3,89,0,11.7,1017.8,7.96,0.1
2024/3/17,22.8,86,0,5.9,1016.4,14.8,4.9
2024/3/18,20.5,92,0,8.8,1016.2,4.41,0
2024/3/19,20.7,65,0.3,9.3,1019.5,13.12,3.5
2024/3/20,20,50,0.1,10.8,1022.4,22.63,10.5
2024/3/21,19.9,63,0,12.3,1017.9,22.84,10.6
2024/3/22,21.9,84,0,12,1013.3,17.94,6.8
2024/3/23,24,86,0.1,8.5,1012.8,13.62,3
2024/3/24,26.2,78,0.1,7.8,1014.7,24.11,10.7
2024/3/25,25.6,80,0.1,7.8,1014.5,18.17,7.2
2024/3/26,25.8,78,0,8.2,1017,18.94,8.6
2024/3/27,21.6,83,0,14.8,1018.5,12.47,4
2024/3/28,24.3,82,0,7.5,1013.9,14.66,4.4
2024/3/29,25.1,83,0,5.5,1013.8,16.58,6.9
2024/3/30,25.9,81,0,6.8,1013.5,15.39,5.4
2024/3/31,26.7,85,0,8.8,1011.1,3.72,0.1
2024/4/1,26.9,82,0,8.8,1010,6.88,0.9
2024/4/2,26.6,80,0,8.9,1009.3,7.7,0.9
2024/4/3,27,79,0,9.9,1010.1,9.17,2.2
2024/4/4,26.8,82,0,9,1010.5,7.79,2.1
2024/4/5,25.8,82,1.1,12.6,1011.9,9.7,0.7
2024/4/6,23.6,91,2.8,15.8,1012.1,2.18,0
2024/4/7,25,88,0.9,9.8,1010.6,10.02,2.7
2024/4/8,24.9,87,0.1,9.9,1012.3,11.27,1.7
2024/4/9,22.2,77,0.1,10.7,1015.8,4.8,0
2024/4/10,23,66,0,13.3,1017.2,19.71,9
2024/4/11,23.8,78,0,10.8,1016.1,18.11,7.5
2024/4/12,25.2,78,0,7.1,1013.5,21.8,10.9
2024/4/13,26.4,77,0,7.4,1011.4,22.08,9.9
2024/4/14,27.2,78,0,6.7,1012,16.41,5.3
2024/4/15,27.5,79,0,7.3,1013,16.99,5.2
2024/4/16,27.5,77,0,8.4,1011.1,22.86,9.3
2024/4/17,28.2,77,0.2,8.7,1009.9,16.59,6.5
2024/4/18,26.5,80,7.4,7.6,1008.9,6.53,1.8
2024/4/19,27.1,82,1.9,11.7,1008.2,7.71,0.7
2024/4/20,26.7,82,33.5,10.5,1008,8.47,1.3
2024/4/21,23.3,91,79,9.7,1009.3,2.36,0
2024/4/22,25,89,9.1,4.3,1008.8,5.36,0.7
2024/4/23,25,92,36.8,5.5,1008,3.55,0.6
2024/4/24,25.6,89,0,6.9,1008.9,6.62,0.6
2024/4/25,26,87,5.8,11.8,1007.1,8.11,1.7
2024/4/26,26.6,91,32.2,12,1004.3,3.21,0.1
2024/4/27,28.3,87,0.8,9.7,1005.1,6.63,0.3
2024/4/28,24.7,92,11,16.3,1008.9,4.7,0.2
2024/4/29,27.4,86,0,10.6,1008.5,9.68,2.2
2024/4/30,28.1,81,19.6,11.4,1005,11.08,2.5
2024/5/1,23.2,93,48,6.2,1008.4,2.96,0
2024/5/2,24.1,88,0.4,12.7,1011.7,5.26,0.1
2024/5/3,23.7,88,0,14.7,1012.2,4.37,0
2024/5/4,23.3,95,69.3,10.8,1009.3,3.86,0.1
2024/5/5,25,86,5.1,8.5,1010,17.36,4.8
2024/5/6,27.4,82,0,6.1,1012,25.35,11.1
2024/5/7,26.8,80,0,9.1,1013.4,17.95,7.6
2024/5/8,26.1,76,0,10,1014,15.66,5.1
2024/5/9,25.3,66,0,16.6,1015.3,17.09,5.6
2024/5/10,24.6,72,0,14,1015.1,9.78,0.5
2024/5/11,26.4,81,0,10.8,1013.7,19.63,6.2
2024/5/12,26.8,85,3,6.1,1011.7,14.24,2.6
2024/5/13,26,80,0.7,8.8,1011.6,12.96,3.7
2024/5/14,24.7,64,0,13.1,1013.7,26.82,10.4
2024/5/15,25.6,60,0,10.4,1014.6,26.3,11.4
2024/5/16,25.3,57,0.3,14.3,1014.8,26.16,10.6
2024/5/17,25.4,70,0,10.2,1012.5,19.06,4.9
2024/5/18,25.7,70,0,11.8,1009.6,15.41,3.1
2024/5/19,24.5,83,12.8,13.9,1007.4,5.57,0.1
2024/5/20,24,93,23.6,14.6,1006.8,2.81,0
2024/5/21,24.9,96,47.6,8,1008.3,4.06,0.1
2024/5/22,25.8,91,0,5.1,1008.9,4.49,0
2024/5/23,25.5,91,1.9,8.3,1009.4,9.21,0.4
2024/5/24,24.8,93,20.9,9.2,1010,3.49,0
2024/5/25,26.1,91,5.2,7.9,1010.1,12.7,1.3
2024/5/26,27.1,87,0.3,6.7,1008.3,12.38,1.2
2024/5/27,28,85,2.9,8.8,1003.8,7.76,0.4
2024/5/28,27.7,84,16.2,8.9,1002.9,13.95,1.8
2024/5/29,25.1,69,0.1,18.2,1005.8,16.86,4.2
2024/5/30,24.9,87,2.4,12.2,1005.9,6.07,0
2024/5/31,26.7,93,13.1,12,1006.5,7.17,0.3
2024/6/1,26.6,90,59.9,14.1,1007.8,8.87,0.8
2024/6/2,27.7,85,3.8,8.3,1007.3,21.86,6.9
2024/6/3,24.7,92,6.4,13.2,1008.4,3.72,0
2024/6/4,23.6,86,1.6,17.2,1009.9,7.42,0.2
2024/6/5,23.9,92,3.5,13.1,1010.2,6.93,0
2024/6/6,26.2,89,0,8,1009.4,11.39,0.4
2024/6/7,25.1,92,0.4,11,1007.9,3.98,0
2024/6/8,25.8,91,6.2,11.8,1006.9,12.63,1.7
2024/6/9,26.2,94,33.7,8.5,1008.3,4.97,0
2024/6/10,28.3,86,0.2,7.1,1008.9,14.09,3.1
2024/6/11,28.8,85,0.3,8,1008.1,9.96,1.3
2024/6/12,29.2,86,16.9,9.2,1006.9,18.77,6.2
2024/6/13,29.5,86,6.8,7.8,1004.7,12.36,2.1
2024/6/14,29.1,85,26.7,11.4,1004.1,3.04,0
2024/6/15,27.5,89,30.4,12.5,1004.6,2.87,0
2024/6/16,28.2,87,12.3,9.5,1006.2,6.91,1.3
2024/6/17,29.6,81,0,9.8,1006.6,14.21,3.4
2024/6/18,29.4,83,6.8,9.3,1005.9,10.64,1.3
2024/6/19,29.6,82,8.8,8,1005.7,16.12,3.8
2024/6/20,29.6,83,4.1,8.7,1005.6,17.63,6.6
2024/6/21,30.6,77,0,8.2,1006,26.08,10.4
2024/6/22,30.6,78,0,8.8,1006.4,22.84,9.3
2024/6/23,30,80,5.1,9,1006.7,24.46,8.5
2024/6/24,30.1,80,1.8,9.9,1007.3,19.86,6.7
2024/6/25,29.6,81,17.9,9.8,1009.2,18.1,5.5
2024/6/26,29.7,80,0,10.3,1011.3,25.04,10.5
2024/6/27,30,80,1.9,11.3,1010.9,25.62,9.8
2024/6/28,30.4,78,1.3,8.2,1008.9,21.9,8.4
2024/6/29,28.8,84,14.2,8.3,1007.6,16.35,4.8
2024/6/30,29.9,81,5.3,12.9,1006.6,15.52,3.3
2024/7/1,30.2,80,3.4,11.6,1005.4,18.55,5.6
2024/7/2,30,80,4.2,11.8,1006.9,13.17,2.9
2024/7/3,29.9,78,0,11.3,1011.5,24.75,9.4
2024/7/4,29.7,79,6.5,6.7,1011.8,16.5,7.4
2024/7/5,30.1,76,0.6,7.8,1008.8,19.29,7.1
2024/7/6,30.3,78,0.5,8.2,1008.2,21.35,8.4
2024/7/7,31.1,76,0,8.9,1008.9,26.5,10.6
2024/7/8,30.4,75,0,8.3,1008.2,23.55,9.1
2024/7/9,30.3,75,0,8.5,1008.3,23.94,9.3
2024/7/10,30,77,8.1,8.5,1008.6,25.99,10.4
2024/7/11,29.6,80,6.7,7.7,1006.8,18.22,6.3
2024/7/12,29,84,23.6,6.4,1004.8,17.35,7.1
2024/7/13,30.2,78,8.2,8,1005.3,22.58,8.9
2024/7/14,29.7,82,88.1,10.8,1007.3,22.64,7.5
2024/7/15,29.1,85,20.3,11.9,1008.4,17.8,5.1
2024/7/16,28.7,85,14.7,10.9,1008.5,13.28,2.9
2024/7/17,29,82,13.6,11.5,1008.9,23.58,8.4
2024/7/18,28.2,86,22.3,9.5,1009.1,9.92,3
2024/7/19,28.7,88,37.6,7.8,1007.5,8.09,0.7
2024/7/20,30,83,2.9,13.4,1007.5,17.87,5.5
2024/7/21,29.6,83,10.1,13.7,1007.1,15.36,3.7
2024/7/22,30.1,81,0.1,11.9,1005.3,24.45,8.5
2024/7/23,30.3,78,0,9.3,1001.6,25.71,11.1
2024/7/24,30.1,81,0,9.8,996.9,17.13,3.8
2024/7/25,30.7,79,0,13,992.2,20.4,10.1
2024/7/26,29.1,88,9.5,10.5,995.2,3.4,0
2024/7/27,28,90,34.5,9.2,1002.8,1.94,0
2024/7/28,26.5,95,68.5,10,1005.9,4.03,0
2024/7/29,27,90,7,10.7,1006.1,7.25,0.5
2024/7/30,27.2,89,25.1,8.3,1006,14.87,3.9
2024/7/31,27.6,89,48.7,8,1007.7,7.49,1.1
2024/8/1,29.8,80,2.9,8.7,1008.2,20.03,6
2024/8/2,29.5,81,0.6,8.3,1007.8,15.32,4.8
2024/8/3,30.1,77,0,9.7,1008.7,27.53,11.2
2024/8/4,30.3,77,0,10.5,1007.8,27.15,11.5
2024/8/5,31.4,77,0,8.2,1005.7,23.66,9.6
2024/8/6,30.2,78,6.8,6.6,1005.4,16.67,7.5
2024/8/7,30.5,80,0,8.7,1006.5,24.67,10.2
2024/8/8,30.4,78,0,10.4,1006.7,25.79,11.5
2024/8/9,30.2,78,0,11.2,1005.6,26.91,11.4
2024/8/10,30.2,81,0,10.1,1004.1,19.91,6.6
2024/8/11,29.9,83,0,9.3,1003.1,14.81,5.6
2024/8/12,28.6,86,19.1,7.3,1004.1,13.49,4.3
2024/8/13,29.5,82,6.7,6.5,1006,21.31,6.7
2024/8/14,28.9,83,0.1,6.8,1006.3,10.14,0.9
2024/8/15,27.3,89,11.3,6.5,1005.2,4.74,1.2
2024/8/16,27.4,85,0,6.3,1005.1,8.77,1.7
2024/8/17,26.7,93,113,6.1,1006.7,5.33,0.1
2024/8/18,27.8,89,38.4,9.2,1006.1,8.11,1.4
2024/8/19,27.3,91,25.8,9.3,1004.5,5.25,0.1
2024/8/20,26.9,92,15.6,9.4,1006.3,2.84,0
